220671
I||
IJIJ|8738,10926,955|3,4;1,3,5;3,5;1,2,5
IJIJ|17476,18023,3310|2,0;3,5;3,5,3,3,5;2,0,5
IJIJ|34952,35499,3310|2;2,4;2,5;2,0,5
IJIJ|34952,36046,2525|2;3;2,5;2,5
IJIL|4369,5939,2491|3;2,5;2,5;1,3,5
IJIL|4369,7509,887|3;2,5,1;3,5;3,1,5
IJIL|8738,11878,887|3,4;1,2,5;3,5;3,1,5
IJIL|17476,18261,3293|2,0;2,5,0,5;2,5;3,5
IJIL|34952,35737,3293|2;2;2,5;3,5
IJIL|34952,36522,2491|2;2,1;3,5;1,3,5
IJJI|4369,5463,30583|3;3,5;2,5;2,5
IJJI|4369,6557,56797|3;1,5,3;1,5,2,5;3,5
IJJI|8738,10926,61166|3,4;1,3,5;1,2,5;3,5
IJJI|17476,18023,30583|2,0;3,5;2,0,5;2,5
IJJI|34952,35499,48059|2;2,4;2,5;2,5
IJJI|34952,36046,61166|2;3;2,5;3,5
IJJO|4369,275,51|3;1,5;1,5;1,5
IJJO|4369,275,153|3;1,5;1,5,3;
IJJO|4369,281,153|3;1,5,4;1,5,4;
IJJO|4369,5939,51|3;2,5;1,5,4;1,5
IJJO|34952,2185,153|2;;;
IJJO|34952,2185,204|2;;3;0,5
IJJO|34952,2188,204|2;4;4;0,5
IJJO|34952,35737,153|2;2;4;
IJJS|4369,281,57|3;1,5,4;1,5;4
IJJS|34952,2188,156|2;4;;1,5,4
IJJT|4369,275,27|3;1,5;1,5,4;1,5,4
IJJT|4369,6557,27|3;1,5,3;2,5;1,5,4
IJJT|34952,2185,141|2;;4;4
IJJT|34952,35737,141|2;2;3,4,5,4,5;4
IJJT|34952,36046,141|2;3;2,5,0,5;4
IJJZ|34952,2188,2973|2;4;2,0;1,2,4
IJLO|4369,275,51|3;1,5;4,5;1,5
IJLO|4369,281,51|3;1,5,4;2,5;1,5
IJLO|4369,281,153|3;1,5,4;1,5;
IJLO|34952,2185,153|2;;4;
IJLO|34952,2188,153|2;4;2;
IJLO|34952,2188,204|2;4;;0,5
IJLS|4369,275,3483|3;1,5;1,5,3,1;3,4
IJLT|4369,281,27|3;1,5,4;4,5;1,5,4
IJLT|34952,2188,141|2;4;4;4
IJLZ|4369,275,147|3;1,5;1,5;4
IJLZ|4369,6557,2973|3;1,5,3;4,5;1,2,4
IJLZ|34952,2185,201|2;;;1,4
IJLZ|34952,36046,3534|2;3;4;2,4
IJOJ|4369,281,23|3;1,5,4;;1,5,4
IJOJ|34952,2188,139|2;4;0,5;4
IJOL|4369,275,29|3;1,5;1,5;4,5
IJOL|4369,6557,29|3;1,5,3;;4,5
IJOL|34952,2185,142|2;;;4
IJOL|34952,36046,142|2;3;0,5;4
IJSL|4369,275,887|3;1,5;2,5;3,1,5
IJSL|4369,281,29|3;1,5,4;1,5,4;4,5
IJSL|34952,2185,2491|2;;3;1,3,5
IJSL|34952,2188,142|2;4;4;4
IJTJ|4369,275,23|3;1,5;1,5,4;1,5,4
IJTJ|34952,2185,139|2;;4;4
IJTL|4369,281,29|3;1,5,4;1,5,4;4,5
IJTL|34952,2188,142|2;4;4;4
IJTT|4369,6557,27|3;1,5,3;2,5;1,5,4
IJTT|34952,36046,141|2;3;2,0,5;4
IJZJ|4369,275,23|3;1,5;1,5,4;1,5,4
IJZJ|4369,281,2525|3;1,5,4;3,5,1;2,5
IJZJ|34952,2185,139|2;;4;4
IJZJ|34952,2188,3310|2;4;2;2,0,5
IJZL|4369,6557,29|3;1,5,3;2,5;4,5
IJZL|34952,36046,142|2;3;3,5;4
ILIJ|4369,5973,2525|3;4,5,2;2,5;2,5
ILIJ|4369,7577,955|3;1,5,3;3,5;1,2,5
ILIJ|8738,11946,955|3,4;3,5,1,5;3,5;1,2,5
ILIJ|17476,18278,3310|2,0;3,5;2,5;2,0,5
ILIJ|34952,35754,3310|2;2,4;2,5;2,0,5
ILIJ|34952,36556,2525|2;3;3,5;2,5
ILIL|4369,4919,2491|3;2,5;3,5;1,3,5
ILIL|4369,5469,887|3;2,5,1;3,5;3,1,5
ILIL|8738,9838,887|3,4;1,2,5;3,5;3,1,5
ILIL|17476,17751,3293|2,0;2,5;2,5;3,5
ILIL|34952,35227,3293|2;2;2,5;3,5
ILIL|34952,35502,2491|2;2,1;3,5;1,3,5
ILJO|4369,275,51|3;4,5;1,5;1,5
ILJO|4369,275,153|3;4,5;1,5,3;
ILJO|4369,281,153|3;1,5;1,5,4;
ILJO|34952,2185,153|2;4;;
ILJO|34952,2185,204|2;4;3;0,5
ILJO|34952,2188,204|2;;4;0,5
ILJS|4369,281,57|3;1,5;1,5;4
ILJS|4369,4919,2871|3;2,5;1,5,4;3,4
ILJS|34952,2188,156|2;;;1,5,4
ILJS|34952,35227,3483|2;2;4;3,4
ILJT|4369,275,27|3;4,5;1,5,4;1,5,4
ILJT|34952,2185,141|2;4;4;4
ILJZ|34952,2188,2973|2;;2,0;1,2,4
ILLI|4369,4919,30583|3;2,5;1,5,3,5;2,5
ILLI|4369,5469,56797|3;2,5,1;1,5,3,5;3,5
ILLI|8738,9838,61166|3,4;1,2,5;3,1,5;3,5
ILLI|17476,17751,30583|2,0;2,5;3,5;2,5
ILLI|34952,35227,48059|2;2;3,5;2,5
ILLI|34952,35502,61166|2;2,1;3,5;3,5
ILLO|4369,275,51|3;4,5;4,5;1,5
ILLO|4369,281,51|3;1,5;2,5;1,5
ILLO|4369,281,153|3;1,5;1,5;
ILLO|4369,7577,153|3;1,5,3;4,5;
ILLO|34952,2185,153|2;4;4;
ILLO|34952,2188,153|2;;2;
ILLO|34952,2188,204|2;;;0,5
ILLO|34952,36556,204|2;3;4;0,5
ILLS|4369,275,3483|3;4,5;1,5,3,1;3,4
ILLT|4369,281,27|3;1,5;4,5;1,5,4
ILLT|4369,4919,27|3;2,5;1,5,3,5,1,5;1,5,4
ILLT|4369,7577,27|3;1,5,3;3,5,4,5;1,5,4
ILLT|34952,2188,141|2;;4;4
ILLT|34952,35227,141|2;2;3,5,1,5;4
ILLZ|4369,275,147|3;4,5;1,5;4
ILLZ|34952,2185,201|2;4;;1,4
ILOJ|4369,281,23|3;1,5;;1,5,4
ILOJ|4369,4919,23|3;2,5;1,5;1,5,4
ILOJ|34952,2188,139|2;;0,5;4
ILOJ|34952,35227,139|2;2;;4
ILOL|4369,275,29|3;4,5;1,5;4,5
ILOL|34952,2185,142|2;4;;4
ILSJ|4369,4919,23|3;2,5;1,5,2,5;1,5,4
ILSJ|34952,35227,139|2;2;2,5;4
ILSL|4369,275,887|3;4,5;2,5;3,1,5
ILSL|4369,281,29|3;1,5;1,5,4;4,5
ILSL|34952,2185,2491|2;4;3;1,3,5
ILSL|34952,2188,142|2;;4;4
ILTJ|4369,275,23|3;4,5;1,5,4;1,5,4
ILTJ|34952,2185,139|2;4;4;4
ILTL|4369,281,29|3;1,5;1,5,4;4,5
ILTL|34952,2188,142|2;;4;4
ILTT|4369,4919,27|3;2,5;1,5,3,1,5;1,5,4
ILTT|34952,35227,141|2;2;3,1,5;4
ILZJ|4369,275,23|3;4,5;1,5,4;1,5,4
ILZJ|4369,281,2525|3;1,5;3,5,1;2,5
ILZJ|34952,2185,139|2;4;4;4
ILZJ|34952,2188,3310|2;;2;2,0,5
IOIO|4369,4471,153|3;;2,1,5;
IOIO|4369,4573,51|3;1;3,5;1,5
IOIO|8738,8942,51|3,4;1,5;3,5;1,5
IOIO|17476,17527,204|2,0;0,5;3,4,1,5;0,5
IOIO|34952,35003,204|2;0;2,5;0,5
IOIO|34952,35054,153|2;;3,0,5;
IOJJ|4369,4471,23|3;;1,5,4;1,5,4
IOJJ|4369,4573,23|3;1;2,5;1,5,4
IOJJ|4369,4573,2525|3;1;1,5,4;2,5
IOJJ|34952,35003,139|2;0;4;4
IOJJ|34952,35054,139|2;;2,5;4
IOJJ|34952,35054,3310|2;;4;2,0,5
IOJL|4369,4471,887|3;;1,5;3,1,5
IOJL|34952,35003,2491|2;0;;1,3,5
IOLJ|4369,4573,2525|3;1;1,5;2,5
IOLJ|34952,35054,3310|2;;;2,0,5
IOLL|4369,4471,29|3;;1,5,3,5;4,5
IOLL|4369,4471,887|3;;4,5;3,1,5
IOLL|4369,4573,29|3;1;4,5;4,5
IOLL|34952,35003,142|2;0;3,5;4
IOLL|34952,35003,2491|2;0;4;1,3,5
IOLL|34952,35054,142|2;;4;4
IOOI|4369,4471,30583|3;;;2,5
IOOI|4369,4573,56797|3;1;1;3,5
IOOI|8738,8942,61166|3,4;1,5;1,5;3,5
IOOI|17476,17527,30583|2,0;0,5;0,5;2,5
IOOI|34952,35003,48059|2;0;0;2,5
IOOI|34952,35054,61166|2;;;3,5
ISJL|4369,5593,3545|3;1,5,3;1,5,4;3,5,4
ISLJ|4369,4567,23|3;4,5;4,5;1,5,4
ISLJ|4369,5593,23|3;1,5,3;3,5,4;1,5,4
ISLJ|34952,35051,139|2;;4;4
ISLL|4369,4981,29|3;2,5;1,5,3,1,5;4,5
ISLL|34952,35258,142|2;2;3,1,5;4
ISTL|4369,4567,887|3;4,5;1,5,2;3,1,5
ISTL|34952,35051,2491|2;;2;1,3,5
ITIJ|4369,5493,2525|3;2,5,4;2,5;2,5
ITIJ|4369,6617,955|3;1,5,3;3,5;1,2,5
ITIJ|8738,10986,955|3,4;3,1,5;3,5;1,2,5
ITIJ|17476,18038,3310|2,0;3,5;3,3,5,3,5;2,0,5
ITIJ|34952,35514,3310|2;2,4;2,5;2,0,5
ITIJ|34952,36076,2525|2;3;2,5;2,5
ITIL|4369,4979,2491|3;2,5;3,5;1,3,5
ITIL|4369,5589,887|3;2,5,1;3,5;3,1,5
ITIL|8738,9958,887|3,4;1,2,5;3,5;3,1,5
ITIL|17476,17781,3293|2,0;2,0,5;2,5;3,5
ITIL|34952,35257,3293|2;2;2,5;3,5
ITIL|34952,35562,2491|2;2,1;3,5;1,3,5
ITJL|4369,277,29|3;1,5;1,5,4;4,5
ITJL|34952,2186,142|2;;4;4
ITJT|4369,6617,27|3;1,5,3;2,5;1,5,4
ITJT|34952,36076,141|2;3;2,0,5;4
ITLJ|4369,277,23|3;1,5;4,5;1,5,4
ITLJ|34952,2186,139|2;;4;4
ITLT|4369,4979,27|3;2,5;1,5,3,1,5;1,5,4
ITLT|34952,35257,141|2;2;3,1,5;4
ITSL|4369,6617,3545|3;1,5,3;1,5,4;3,5,4
ITTJ|4369,277,2525|3;1,5;1,5,3;2,5
ITTJ|34952,2186,3310|2;;3;2,0,5
ITTJ|34952,35257,3001|2;2;4;1,2,5,4
ITTL|4369,277,887|3;1,5;1,5,2;3,1,5
ITTL|4369,6617,3545|3;1,5,3;1,5,4;3,5,4
ITTL|34952,2186,2491|2;;2;1,3,5
ITTS|4369,6617,57|3;1,5,3;2,5;4
ITTS|34952,36076,156|2;3;2,0,5;1,5,4
ITTZ|4369,4979,147|3;2,5;1,5,3,1,5;4
ITTZ|34952,35257,201|2;2;3,1,5;1,4
ITZJ|34952,35257,3001|2;2;4;1,2,5,4
IZJJ|4369,6613,23|3;1,5,3;2,5;1,5,4
IZJJ|34952,36074,139|2;3;2,0,5;4
IZJL|4369,4477,29|3;4,5;1,5,4;4,5
IZJL|34952,35006,142|2;;4;4
IZJL|34952,35513,142|2;2;3,4,5,4;4
IZLJ|34952,35513,3001|2;2;4;1,2,5,4
IZTJ|4369,4477,2525|3;4,5;1,5,3;2,5
IZTJ|34952,35006,3310|2;;3;2,0,5
JIIJ|23,23,23|;;;1,5,4
JIIJ|232,232,232|1,4;;;2,5,3
JIIJ|547,18023,3310|2,4;2,5;3,5,3,3,5;2,0,5
JIIJ|547,35499,3310|2,4;2,5,1;2,5;2,0,5
JIIJ|1094,5463,2525|3;2,5;2,5;2,5
JIIJ|1094,36046,2525|3;3,4,1,5;2,5;2,5
JIIJ|2188,6557,955|1,3;3,5,0;3,5;1,2,5
JIIJ|2188,10926,955|1,3;3,5;3,5;1,2,5
JIIL|785,18261,3293|2;2,5;2,5;3,5
JIIL|785,35737,3293|2;3,5;2,5;3,5
JIIL|1570,5939,2491|1,2;3,5;2,5;1,3,5
JIIL|1570,36522,2491|1,2;3,5,3,2,5;3,5;1,3,5
JIIL|3140,7509,887|3,4;2,5;3,5;3,1,5
JIIL|3140,11878,887|3,4;3,5;3,5;3,1,5
JIJI|547,18023,30583|2,4;2,5;2,0,5;2,5
JIJI|547,35499,48059|2,4;2,5,1;2,5;2,5
JIJI|1094,5463,30583|3;2,5;2,5;2,5
JIJI|1094,36046,61166|3;3,4,1,5;2,5;3,5
JIJI|2188,6557,56797|1,3;3,5,0;1,5,2,5;3,5
JIJI|2188,10926,61166|1,3;3,5;1,2,5;3,5
JIJO|23,2185,153|;3;;
JIJO|23,2185,204|;3;3;0,5
JIJO|46,46,51|1;;2,5;1,5
JIJO|46,275,51|1;3;1,5;1,5
JIJO|46,275,153|1;3;1,5,3;
JIJO|116,2188,204|4;3;4;0,5
JIJO|232,281,153|1,4;3;1,5,4;
JIJO|785,785,51|2;;1,3,5,2;1,5
JIJO|785,35737,153|2;3,5;4;
JIJO|1570,5939,51|1,2;3,5;1,5,4;1,5
JIJO|2188,2188,204|1,3;;4;0,5
JIJS|116,2188,156|4;3;;1,5,4
JIJS|232,232,57|1,4;;2,5,3,2;4
JIJS|232,281,57|1,4;3;1,5;4
JIJS|785,785,57|2;;1,2,5,2;4
JIJS|2188,2188,156|1,3;;;1,5,4
JIJT|23,2185,141|;3;4;4
JIJT|46,275,27|1;3;1,5,4;1,5,4
JIJT|785,35737,141|2;3,5;3,4,5,4,5;4
JIJT|1094,36046,141|3;3,4,1,5;2,5,0,5;4
JIJT|2188,6557,27|1,3;3,5,0;2,5;1,5,4
JIJZ|116,2188,2973|4;3;2,0;1,2,4
JIJZ|785,785,2973|2;;1,3,5;1,2,4
JIJZ|2188,2188,2973|1,3;;2,0;1,2,4
JILO|23,2185,153|;3;4;
JILO|46,275,51|1;3;4,5;1,5
JILO|116,116,204|4;;1,3,5;0,5
JILO|116,2188,153|4;3;2;
JILO|116,2188,204|4;3;;0,5
JILO|232,281,51|1,4;3;2,5;1,5
JILO|232,281,153|1,4;3;1,5;
JILO|785,785,51|2;;1,2,5,2;1,5
JILO|785,785,153|2;;3,5,1,5;
JILO|2188,2188,153|1,3;;2;
JILO|2188,2188,204|1,3;;;0,5
JILS|46,275,3483|1;3;1,5,3,1;3,4
JILS|785,785,57|2;;1,2,5,3,5;4
JILT|116,2188,141|4;3;4;4
JILT|232,281,27|1,4;3;4,5;1,5,4
JILT|2188,2188,141|1,3;;4;4
JILZ|23,23,201|;;1,5,3;1,4
JILZ|23,2185,201|;3;;1,4
JILZ|46,275,147|1;3;1,5;4
JILZ|1094,36046,3534|3;3,4,1,5;4;2,4
JILZ|2188,6557,2973|1,3;3,5,0;4,5;1,2,4
JIOJ|46,46,3310|1;;1,5;2,0,5
JIOJ|116,2188,139|4;3;0,5;4
JIOJ|232,281,23|1,4;3;;1,5,4
JIOJ|2188,2188,139|1,3;;0,5;4
JIOL|23,2185,142|;3;;4
JIOL|46,275,29|1;3;1,5;4,5
JIOL|785,785,887|2;;1,5,0;3,1,5
JIOL|1094,36046,142|3;3,4,1,5;0,5;4
JIOL|2188,6557,29|1,3;3,5,0;;4,5
JISL|23,2185,2491|;3;3;1,3,5
JISL|46,275,887|1;3;2,5;3,1,5
JISL|116,2188,142|4;3;4;4
JISL|232,281,29|1,4;3;1,5,4;4,5
JISL|2188,2188,142|1,3;;4;4
JITJ|23,2185,139|;3;4;4
JITJ|46,275,23|1;3;1,5,4;1,5,4
JITL|116,2188,142|4;3;4;4
JITL|232,281,29|1,4;3;1,5,4;4,5
JITL|2188,2188,142|1,3;;4;4
JITT|23,23,141|;;1,5,3;4
JITT|1094,36046,141|3;3,4,1,5;2,0,5;4
JITT|2188,6557,27|1,3;3,5,0;2,5;1,5,4
JIZJ|23,2185,139|;3;4;4
JIZJ|46,275,23|1;3;1,5,4;1,5,4
JIZJ|116,2188,3310|4;3;2;2,0,5
JIZJ|232,281,2525|1,4;3;3,5,1;2,5
JIZJ|2188,2188,3310|1,3;;2;2,0,5
JIZL|23,23,887|;;;3,1,5
JIZL|1094,36046,142|3;3,4,1,5;3,5;4
JIZL|2188,6557,29|1,3;3,5,0;2,5;4,5
JJII|547,13107,30583|2,4;2,5;2,5;2,5
JJII|547,13107,48059|2,4;2,5;3,5;2,5
JJII|1094,26214,30583|3;2,5;3,5;2,5
JJIO|23,5911,153|;;2,5;
JJIO|23,17527,204|;3;3,4,1,5;0,5
JJIO|46,51,51|1;2,5;;1,5
JJIO|46,11822,51|1;1;3,5;1,5
JJIO|46,35054,153|1;1,3;3,0,5;
JJIO|116,29812,204|4;2,2;2,5;0,5
JJIO|232,59624,153|1,4;1,4;3,5;
JJIO|785,51,51|2;1,3,5,2;;1,5
JJIO|785,30481,153|2;4;2,5;
JJIO|1570,60962,51|1,2;4;3,5;1,5
JJIO|2188,204,204|1,3;4;;0,5
JJIS|116,6004,156|4;;2,5;1,5,4
JJIS|232,57,57|1,4;2,5,3,2;;4
JJIS|232,12008,57|1,4;1;3,5;4
JJIS|785,57,57|2;1,2,5,2;;4
JJIS|2188,156,156|1,3;;;1,5,4
JJIT|23,1879,141|;4;2,5;4
JJIT|46,3758,27|1;1,4;3,5;1,5,4
JJIT|785,1879,141|2;1,2,5,4;2,5;4
JJIT|1094,1879,141|3;2,5,0,5;2,5;4
JJIT|2188,3758,27|1,3;2;3,5;1,5,4
JJIZ|785,2973,2973|2;1,3,5;;1,2,4
JJIZ|2188,2973,2973|1,3;2,0;;1,2,4
JJJJ|23,5911,23|;;1,5,4;1,5,4
JJJJ|46,51,139|1;2,5;1,3,5;4
JJJJ|46,35054,139|1;1,3;2,5;4
JJJJ|46,35054,3310|1;1,3;4;2,0,5
JJJJ|232,6120,232|1,4;;1,5,4;2,5,3
JJJJ|232,59624,232|1,4;1,4;2,5,3;2,5,3
JJJJ|547,170,955|2,4;1,3,5;2,5;1,2,5
JJJJ|547,170,3310|2,4;1,3,5;1,2,5;2,0,5
JJJJ|547,13107,955|2,4;2,5;1,3,5;1,2,5
JJJJ|785,51,139|2;1,3,5,2;1,3,5;4
JJJJ|2188,170,955|1,3;3;2,5;1,2,5
JJJJ|2188,170,3310|1,3;3;1,2,5;2,0,5
JJJL|547,3687,887|2,4;1,2,5;2,5;3,1,5
JJJL|547,13107,887|2,4;2,5;1,2,5;3,1,5
JJJL|785,2973,3293|2;1,3,5;1,2,5;3,5
JJJL|2188,2973,3293|1,3;2,0;1,2,5;3,5
JJJL|3140,3687,887|3,4;3,5;2,5;3,1,5
JJLJ|23,5911,23|;;1,5,3,5,2;1,5,4
JJLJ|46,1902,3310|1;4;1,3,5;2,0,5
JJLJ|46,35054,3310|1;1,3;;2,0,5
JJLJ|547,13107,955|2,4;2,5;3,5,1,5;1,2,5
JJLL|46,35054,142|1;1,3;4;4
JJLL|547,13107,887|2,4;2,5;1,2,5;3,1,5
JJLL|785,85,887|2;1,2,5;3,5;3,1,5
JJLL|785,85,3293|2;1,2,5;1,3,5;3,5
JJLL|2188,204,29|1,3;4;2,5;4,5
JJLL|3140,85,887|3,4;2,5,0,5;3,5;3,1,5
JJLL|3140,85,3293|3,4;2,5,0,5;1,3,5;3,5
JJOI|23,17527,30583|;3;0,5;2,5
JJOI|46,35054,61166|1;1,3;;3,5
JJOO|547,13107,51|2,4;2,5;1,5;1,5
JJOZ|232,57,201|1,4;2,5,3,2;1,5;1,4
JJOZ|785,57,201|2;1,2,5,2;1,5;1,4
JJSO|2188,156,204|1,3;;4;0,5
JJTJ|46,51,139|1;2,5;3,1,5;4
JJTJ|547,13107,955|2,4;2,5;3,1,5;1,2,5
JJTJ|785,51,139|2;1,3,5,2;3,1,5;4
JJTL|23,39,142|;1,5;3,1,5;4
JJTL|547,13107,887|2,4;2,5;1,2,5;3,1,5
JJTL|2188,204,29|1,3;4;2,0,5;4,5
JJZT|232,57,141|1,4;2,5,3,2;1,5,3;4
JJZT|785,57,141|2;1,2,5,2;1,5,3;4
JLIO|23,28951,153|;3,3,5;2,5;
JLIO|46,57902,51|1;1,2,2,5;3,5;1,5
JLIO|116,204,204|4;1,3,5;;0,5
JLIO|116,18292,204|4;;2,5;0,5
JLIO|232,36584,153|1,4;1;3,5;
JLIO|785,51,51|2;1,2,5,2;;1,5
JLIO|785,153,153|2;3,5,1,5;;
JLIO|2188,153,153|1,3;2;;
